Brand Slug,Vehicle Name,Vehicle Description,Model Slug,Electric,Model Name,Average Rating,Id,Brand Name,Vehicle Image,Category Slug,BrandId,Category Name,CategoryId,Vehicle Price,Variant Name,Fuel Type,Power,Torque,Fuel Tank Capacity,Gross Vehicle Weight,No Of Seats,core_vehicle_info,llm_ready_vehicle_description,End Point
baxy,Baxy Mobility Boss,No detailed description available for this vehicle.,mobility-boss,Yes,Mobility Boss,NA,3669,Baxy,https://images.91trucks.com/auto-rickshaws/models/88/3669/baxy-mobility-boss-948315229.png,auto-rickshaws,88,Auto Rickshaws,9,Coming Soon,2090/Electric,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Baxy Mobility Boss 2090/Electric,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/baxy/mobility-boss
baxy,Baxy Mobility E Rath,No detailed description available for this vehicle.,mobility-e-rath,Yes,Mobility E Rath,NA,3667,Baxy,https://images.91trucks.com/auto-rickshaws/models/88/3667/baxy-mobility-e-rath-35729596.png,auto-rickshaws,88,Auto Rickshaws,9,₹1.82 Lakh,4-Seater/Electric,Electric,1 HP,NA,NA,NA,D+4,Auto Rickshaws Baxy Mobility E Rath 4-Seater/Electric,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/baxy/mobility-e-rath
baxy,Baxy Mobility Express,No detailed description available for this vehicle.,mobility-express,No,Mobility Express,NA,3666,Baxy,https://images.91trucks.com/auto-rickshaws/models/88/3666/baxy-mobility-express-1146815389.png,auto-rickshaws,88,Auto Rickshaws,9,₹2.26 Lakh,5-Seater/CNG,CNG,NA,NA,NA,NA,NA,Auto Rickshaws Baxy Mobility Express 5-Seater/CNG,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/baxy/mobility-express
baxy,Baxy Mobility Express,No detailed description available for this vehicle.,mobility-express,No,Mobility Express,NA,3666,Baxy,https://images.91trucks.com/auto-rickshaws/models/88/3666/baxy-mobility-express-1146815389.png,auto-rickshaws,88,Auto Rickshaws,9,₹2.06 Lakh,3-Seater/CNG,CNG,NA,NA,NA,NA,NA,Auto Rickshaws Baxy Mobility Express 3-Seater/CNG,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/baxy/mobility-express
baxy,Baxy Mobility Chotu,No detailed description available for this vehicle.,mobility-chotu,Yes,Mobility Chotu,NA,3671,Baxy,https://images.91trucks.com/auto-rickshaws/models/88/3671/baxy-mobility-chotu-118565443.png,auto-rickshaws,88,Auto Rickshaws,9,₹1.85 Lakh,2000/Electric,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Baxy Mobility Chotu 2000/Electric,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/baxy/mobility-chotu
baxy,Baxy Mobility Lion,No detailed description available for this vehicle.,mobility-lion,Yes,Mobility Lion,NA,3672,Baxy,https://images.91trucks.com/auto-rickshaws/models/88/3672/baxy-mobility-lion-862444123.png,auto-rickshaws,88,Auto Rickshaws,9,Coming Soon,1910/Electric,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Baxy Mobility Lion 1910/Electric,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/baxy/mobility-lion
baxy,Baxy Mobility e-Magnate,No detailed description available for this vehicle.,mobility-e-magnate,Yes,Mobility e-Magnate,NA,3674,Baxy,https://images.91trucks.com/auto-rickshaws/models/88/3674/baxy-mobility-e-magnate-1276328439.png,auto-rickshaws,88,Auto Rickshaws,9,Coming Soon,Cargo Van/2110,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Baxy Mobility e-Magnate Cargo Van/2110,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/baxy/mobility-e-magnate
baxy,Baxy Mobility e-Magnate,No detailed description available for this vehicle.,mobility-e-magnate,Yes,Mobility e-Magnate,NA,3674,Baxy,https://images.91trucks.com/auto-rickshaws/models/88/3674/baxy-mobility-e-magnate-1276328439.png,auto-rickshaws,88,Auto Rickshaws,9,Coming Soon,Delivery Van/2110,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Baxy Mobility e-Magnate Delivery Van/2110,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/baxy/mobility-e-magnate
baxy,Baxy Mobility Cub,No detailed description available for this vehicle.,mobility-cub,Yes,Mobility Cub,NA,3673,Baxy,https://images.91trucks.com/auto-rickshaws/models/88/3673/baxy-mobility-cub-1282016286.png,auto-rickshaws,88,Auto Rickshaws,9,Coming Soon,2000/Electric,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Baxy Mobility Cub 2000/Electric,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/baxy/mobility-cub
baxy,Baxy Mobility Taksy,No detailed description available for this vehicle.,mobility-taksy,Yes,Mobility Taksy,NA,3675,Baxy,https://images.91trucks.com/auto-rickshaws/models/88/3675/baxy-mobility-taksy-479847400.png,auto-rickshaws,88,Auto Rickshaws,9,₹2.25 Lakh,2090/Electric,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Baxy Mobility Taksy 2090/Electric,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/baxy/mobility-taksy
baxy,Baxy Mobility ShakteE,No detailed description available for this vehicle.,mobility-shaktee,Yes,Mobility ShakteE,NA,3676,Baxy,https://images.91trucks.com/auto-rickshaws/models/88/3676/baxy-mobility-shaktee-2060693730.png,auto-rickshaws,88,Auto Rickshaws,9,Coming Soon,2090/Electric,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Baxy Mobility ShakteE 2090/Electric,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/baxy/mobility-shaktee
eblu,Eblu Rozee,No detailed description available for this vehicle.,rozee,No,Rozee,NA,1829,Eblu,https://images.91trucks.com/auto-rickshaws/models/93/1829/eblu-rozee-2103664428.jpg,auto-rickshaws,93,Auto Rickshaws,9,₹3.39 Lakh,Base,NA,NA,NA,NA,NA,NA,Auto Rickshaws Eblu Rozee Base,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/eblu/rozee
hexall-motors,Hexall Motors Mammoth Electric,No detailed description available for this vehicle.,mammoth-electric,Yes,Mammoth Electric,NA,1859,Hexall Motors,https://images.91trucks.com/auto-rickshaws/models/100/1859/hexall-mammoth-electric-1449206155.jpg,auto-rickshaws,100,Auto Rickshaws,9,Coming Soon,Base,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Hexall Motors Mammoth Electric Base,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/hexall-motors/mammoth-electric
hexall-motors,Hexall Motors Mammoth-L,"The Hexall Mammoth-L is an electric mini truck designed for efficient urban goods transport. Powered by a 7.37 kWh battery, it offers a range of up to 110 km on a full charge and takes 6–8 hours to recharge. With a Gross Vehicle Weight (GVW) of 2800 kg and a 6-wheel configuration, it provides excellent stability and load capacity. The truck features a cargo volume of 230 cubic meters and includes a day cabin for the driver and two passengers. It is equipped with vacuum-assisted brakes for enhanced safety.",mammoth-l,Yes,Mammoth-L,NA,3330,Hexall Motors,https://images.91trucks.com/auto-rickshaws/models/100/3330/hexall-motors-mammoth-l-386068277.png,auto-rickshaws,100,Auto Rickshaws,9,Coming Soon,Electric/cargo,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Hexall Motors Mammoth-L Electric/cargo,hexall mammothl electric mini truck design efficient urban good transport power kwh battery offer range km charge take hour recharge gross vehicle weight gvw kg wheel configuration provide excellent stability load capacity truck feature cargo volume cubic meter include day cabin driver passenger equip vacuumassiste brake enhanced safety,https://www.91trucks.com/auto-rickshaws/hexall-motors/mammoth-l
hexall-motors,Hexall Motors Mammoth HOP,"The Hexall Mammoth HOP is an electric mini truck designed for efficient goods transport in urban and semi-urban areas. Powered by a 7.37 kWh battery, it offers a range of up to 110 km on a full charge, with a charging time of 6–8 hours. With a Gross Vehicle Weight (GVW) of 1680 kg, it is well-suited for various commercial applications. Its compact dimensions (3986 mm length, 1590 mm width, and 2490 mm height) and 4-wheel configuration ensure stability and load-bearing capacity. The vehicle is equipped with an automatic transmission, steering control, and vacuum-assisted brakes for enhanced safety.",mammoth-hop,Yes,Mammoth HOP,NA,3331,Hexall Motors,https://images.91trucks.com/auto-rickshaws/models/100/3331/hexall-motors-mammoth-hop-72586696.png,auto-rickshaws,100,Auto Rickshaws,9,₹16.00 Lakh,Electric/cargo,Electric,NA,NA,NA,NA,D + 2,Auto Rickshaws Hexall Motors Mammoth HOP Electric/cargo,hexall mammoth hop electric mini truck design efficient good transport urban semiurban area power kwh battery offer range km charge charge time hour gross vehicle weight gvw kg wellsuite commercial application compact dimension mm length mm width mm height wheel configuration ensure stability loadbearing capacity vehicle equip automatic transmission steering control vacuumassiste brake enhanced safety,https://www.91trucks.com/auto-rickshaws/hexall-motors/mammoth-hop
hexall-motors,Hexall Motors Mammoth M,"The Hexall Mammoth-M is an electric mini truck designed for urban and semi-urban goods transport. With a 7.37 kWh battery, it offers a range of up to 120 km on a full charge, taking 6–8 hours to recharge. It has a Gross Vehicle Weight (GVW) of 1900 kg and a payload capacity of 900 kg. The truck features a box body design, automatic transmission, and a 4x2 axle configuration for improved stability. It also includes steering control and vacuum-assisted brakes.",mammoth-m,Yes,Mammoth M,NA,3332,Hexall Motors,https://images.91trucks.com/auto-rickshaws/models/100/3332/hexall-motors-mammoth-m-719187574.png,auto-rickshaws,100,Auto Rickshaws,9,Coming Soon,Electric/cargo,Electric,NA,NA,NA,NA,D + 2,Auto Rickshaws Hexall Motors Mammoth M Electric/cargo,hexall mammothm electric mini truck design urban semiurban good transport kwh battery offer range km charge take hour recharge gross vehicle weight gvw kg payload capacity kg truck feature box body design automatic transmission x axle configuration improved stability include steer control vacuumassisted brake,https://www.91trucks.com/auto-rickshaws/hexall-motors/mammoth-m
hexall-motors,Hexall Motors Mammoth S,"The Hexall Mammoth S is a compact electric mini truck ideal for urban and semi-urban goods transport. It runs on a 7.37 kWh battery, offering a range of up to 150 km and charges in 6–8 hours. With a GVW of 1500 kg and 550 kg payload capacity, it features a box body design, automatic transmission, and a 4x2 axle. Its compact size and 138 mm ground clearance make it easy to maneuver in tight spaces. Price is yet to be announced.",mammoth-s,Yes,Mammoth S,NA,3333,Hexall Motors,https://images.91trucks.com/auto-rickshaws/models/100/3333/hexall-motors-mammoth-s-90790072.png,auto-rickshaws,100,Auto Rickshaws,9,Coming Soon,Electric/cargo,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Hexall Motors Mammoth S Electric/cargo,hexall mammoth s compact electric mini truck ideal urban semiurban good transport run kwh battery offer range km charge hour gvw kg kg payload capacity feature box body design automatic transmission x axle compact size mm ground clearance easy maneuver tight space price announce,https://www.91trucks.com/auto-rickshaws/hexall-motors/mammoth-s
joy-e-rik,Joy E-Rik e-Rickshaw L5M,No detailed description available for this vehicle.,e-rickshaw-l5m,Yes,e-Rickshaw L5M,NA,1867,Joy E-Rik,https://images.91trucks.com/auto-rickshaws/models/102/1867/joy-e-rickshaw-l5m-1911779205.webp,auto-rickshaws,102,Auto Rickshaws,9,₹3.40 Lakh,Base,Electric,NA,NA,NA,NA,NA,Auto Rickshaws Joy E-Rik e-Rickshaw L5M Base,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/joy-e-rik/e-rickshaw-l5m
joy-e-rik,Joy E-Rik V1,"The Joy E-Rik V1 is an electric auto-rickshaw designed for urban transport, powered by a 6 kW PMSM motor and a 10.24 kWh LFP battery, offering a 140 km range and 50 km/h top speed. It carries driver + 3 passengers with a 319 kg payload. Featuring hydraulic drum brakes, helical and rubber spring suspension, and a 140 mm ground clearance, it ensures a smooth ride.",v1,Yes,V1,NA,3269,Joy E-Rik,https://images.91trucks.com/auto-rickshaws/models/102/3269/joy-e-rik-v1-276847082.png,auto-rickshaws,102,Auto Rickshaws,9,Coming Soon,2030/Electric,Electric,6 kW,NA,NA,NA,D+3,Auto Rickshaws Joy E-Rik V1 2030/Electric,joy erik v electric autorickshaw design urban transport power kw pmsm motor kwh lfp battery offer km range kmh speed carry driver passenger kg payload feature hydraulic drum brake helical rubber spring suspension mm ground clearance ensure smooth ride,https://www.91trucks.com/auto-rickshaws/joy-e-rik/v1
joy-e-rik,Joy E-Rik Sahayak+ (L5),"The Joy E-Rik Sahayak+ (L5) is an electric three-wheeler cargo vehicle designed for urban goods transport. It features a 6.5 kW PMSM motor (9 kW peak) with a 7.2 kW LFP battery, offering a 120-130 km range and 50 km/h top speed. With a 650 kg payload capacity, helical & rubber spring suspension, and hydraulic drum brakes, it ensures a stable ride. Key features include a digital speedometer, parking brake, and reverse buzzer.",sahayak-l5,Yes,Sahayak+ (L5),NA,3270,Joy E-Rik,https://images.91trucks.com/auto-rickshaws/models/102/3270/joy-e-rik-sahayak-l5-1778920155.png,auto-rickshaws,102,Auto Rickshaws,9,Coming Soon,2440/Electric,Electric,9 kW,NA,NA,NA,NA,Auto Rickshaws Joy E-Rik Sahayak+ (L5) 2440/Electric,joy erik sahayak l electric threewheeler cargo vehicle design urban good transport feature kw pmsm motor kw peak kw lfp battery offer km range kmh speed kg payload capacity helical rubber spring suspension hydraulic drum brake ensure stable ride key feature include digital speedometer parking brake reverse buzzer,https://www.91trucks.com/auto-rickshaws/joy-e-rik/sahayak-l5
joy-e-rik,Joy E-Rik Eco,"The Joy E-Rik Eco is an electric three-wheeler designed for urban cargo transport. It features a 1.2 kW BLDC motor with a 7.2 kW lead-acid battery, offering a 100-120 km range and 25 km/h top speed. With a 310 kg payload capacity, it is compact yet efficient. Helical spring (front) and leaf spring (rear) suspension, along with mechanical drum brakes, ensure a stable ride.",eco,Yes,Eco,NA,3271,Joy E-Rik,https://images.91trucks.com/auto-rickshaws/models/102/3271/joy-e-rik-eco-320730261.png,auto-rickshaws,102,Auto Rickshaws,9,Coming Soon,2100/Electric,Electric,1.2 kW,NA,NA,NA,Driver Only,Auto Rickshaws Joy E-Rik Eco 2100/Electric,joy erik eco electric threewheeler design urban cargo transport feature kw bldc motor kw leadacid battery offer km range kmh speed kg payload capacity compact efficient helical spring leaf spring rear suspension mechanical drum brake ensure stable ride,https://www.91trucks.com/auto-rickshaws/joy-e-rik/eco
joy-e-rik,Joy E-Rik Bandhu,"The Joy E-Rik Bandhu is an electric three-wheeler designed for urban passenger transport. Powered by a 1.2 kW BLDC motor with a 7.2 kW lead-acid battery, it offers a 100-120 km range and a 25 km/h top speed. It seats 4 passengers + driver with a 380 kg payload capacity. Helical spring (front) and leaf spring (rear) suspension, along with drum brakes, ensure a smooth ride.",bandhu,Yes,Bandhu,NA,3272,Joy E-Rik,https://images.91trucks.com/auto-rickshaws/models/102/3272/joy-e-rik-bandhu-1435397222.png,auto-rickshaws,102,Auto Rickshaws,9,Coming Soon,2100/Electric,Electric,1.2 kW,NA,NA,NA,D+4,Auto Rickshaws Joy E-Rik Bandhu 2100/Electric,joy erik bandhu electric threewheeler design urban passenger transport power kw bldc motor kw leadacid battery offer km range kmh speed seat passenger driver kg payload capacity helical spring leaf spring rear suspension drum brake ensure smooth ride,https://www.91trucks.com/auto-rickshaws/joy-e-rik/bandhu
star,Star Electrika A1,No detailed description available for this vehicle.,electrika-a1,No,Electrika A1,NA,1983,Star,https://images.91trucks.com/auto-rickshaws/models/115/1983/star-electrika-a1-759605935.jpg,auto-rickshaws,115,Auto Rickshaws,9,₹1.16 Lakh,5-Seater/2180/Electric,NA,NA,NA,NA,NA,NA,Auto Rickshaws Star Electrika A1 5-Seater/2180/Electric,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/star/electrika-a1
star,Star Electrika-Z1 ,No detailed description available for this vehicle.,electrika-z1,Yes,Electrika-Z1 ,NA,3199,Star,https://images.91trucks.com/auto-rickshaws/models/115/3199/star-electrika-z1-1307074897.png,auto-rickshaws,115,Auto Rickshaws,9,₹1.78 Lakh,Electric/2180,Electric,2 HP,NA,NA,NA,Driver Only,Auto Rickshaws Star Electrika-Z1  Electric/2180,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/star/electrika-z1
dandera,Dandera Otua,No detailed description available for this vehicle.,otua,Yes,Otua,NA,2106,Dandera,https://images.91trucks.com/auto-rickshaws/models/137/2106/dandera-otua-727213996.webp,auto-rickshaws,137,Auto Rickshaws,9,₹3.80 Lakh,Otua Electric Cargo,Electric,17HP,NA,NA,900 Kg,D+1,Auto Rickshaws Dandera Otua Otua Electric Cargo,detailed description available vehicle,https://www.91trucks.com/auto-rickshaws/dandera/otua
eka,EKA 3S,"The EKA 3S is a next-generation electric vehicle designed for efficient urban transportation. It focuses on sustainability with its zero-emission electric drivetrain, offering a greener alternative for city commutes and last-mile deliveries. The vehicle’s sleek, modern design is complemented by advanced safety features and smart connectivity options. Built with a focus on comfort and efficiency, the EKA 3S caters to businesses and fleet operators looking for eco-friendly, cost-effective transportation solutions.",3s,Yes,3S,NA,3039,EKA,https://images.91trucks.com/auto-rickshaws/models/239/3039/eka-3s-581096727.png,auto-rickshaws,239,Auto Rickshaws,9,₹3.69 Lakh,Base,Electric,10HP,55 Nm,NA,NA,D+3,Auto Rickshaws EKA 3S Base,eka s nextgeneration electric vehicle design efficient urban transportation focus sustainability zeroemission electric drivetrain offer green alternative city commute lastmile delivery vehicle sleek modern design complement advanced safety feature smart connectivity option build focus comfort efficiency eka s cater business fleet operator look ecofriendly costeffective transportation solution,https://www.91trucks.com/auto-rickshaws/eka/3s
eka,EKA 6S,"The EKA 6S is an innovative electric three-wheeler designed to revolutionize urban mobility. Unveiled at Auto Expo 2025, it offers a sustainable solution for last-mile connectivity and intra-city transportation. With a sleek design and advanced electric drivetrain, the EKA 6S aims to provide efficient and eco-friendly transit options for urban commuters. Its compact size ensures easy navigation through congested city streets, while its zero-emission operation aligns with global environmental goals. The EKA 6S represents a significant step forward in the evolution of urban transport, combining practicality with sustainability.",6s,Yes,6S,4.7,3012,EKA,https://images.91trucks.com/auto-rickshaws/models/239/3012/eka-6s-1545698312.png,auto-rickshaws,239,Auto Rickshaws,9,Coming Soon,Base,Electric,12HP,65 Nm,NA,1340 Kg,D + 6,Auto Rickshaws EKA 6S Base,eka s innovative electric threewheeler design revolutionize urban mobility unveil auto expo offer sustainable solution lastmile connectivity intracity transportation sleek design advanced electric drivetrain eka s aim provide efficient ecofriendly transit option urban commuter compact size ensure easy navigation congest city street zeroemission operation align global environmental goal eka s represent significant step forward evolution urban transport combine practicality sustainability,https://www.91trucks.com/auto-rickshaws/eka/6s
eka,EKA 1700K,"The Eka 1700K is a robust electric commercial vehicle designed for efficient urban and intercity cargo transport. Known for its eco-friendly features, it offers a sustainable alternative to traditional fuel-powered vehicles. With advanced technology and superior battery performance, the Eka 1700K promises reduced operational costs and minimal environmental impact. Its streamlined design ensures enhanced maneuverability, while its large cargo capacity meets the needs of diverse industries. Built to withstand rigorous usage, the Eka 1700K is a promising solution for businesses looking to transition to cleaner, greener transportation options without compromising on performance or reliability.",1700k,Yes,1700K,NA,3016,EKA,https://images.91trucks.com/auto-rickshaws/models/239/3016/eka-1700k-1213734034.png,auto-rickshaws,239,Auto Rickshaws,9,Coming Soon,Base,Electric,15 kW,80 Nm,NA,NA,NA,Auto Rickshaws EKA 1700K Base,eka k robust electric commercial vehicle design efficient urban intercity cargo transport know ecofriendly feature offer sustainable alternative traditional fuelpowered vehicle advanced technology superior battery performance eka k promise reduce operational cost minimal environmental impact streamlined design ensure enhanced maneuverability large cargo capacity meet need diverse industry build withstand rigorous usage eka k promising solution business look transition clean greener transportation option compromise performance reliability,https://www.91trucks.com/auto-rickshaws/eka/1700k
khalsa,Khalsa Plus SS,"The Khalsa Plus SS is a durable and efficient electric rickshaw with a stainless steel body, 1000W CY Gold Premium motor, and 120Ah ESTMAN battery, delivering 80-100 km per charge at 23 km/hr. It features a 48V controller, heavy-duty shock absorbers, TVS/CEAT/RALCO tyres, and a digital meter for easy monitoring. With a 6-month warranty on the motor and controller, it’s a reliable, cost-effective choice for e-rickshaw operators.",plus-ss,Yes,Plus SS,NA,3223,Khalsa,https://images.91trucks.com/auto-rickshaws/models/242/3223/khalsa-plus-ss-1066079936.webp,auto-rickshaws,242,Auto Rickshaws,9,₹1.55 Lakh,4-Seater/Electric,Electric,1 kW,NA,NA,NA,NA,Auto Rickshaws Khalsa Plus SS 4-Seater/Electric,khalsa plus ss durable efficient electric rickshaw stainless steel body w cy gold premium motor ah estman battery deliver km charge kmhr feature v controller heavyduty shock absorber tvsceatralco tyre digital meter easy monitoring month warranty motor controller reliable costeffective choice erickshaw operator,https://www.91trucks.com/auto-rickshaws/khalsa/plus-ss
khalsa,Khalsa Pro+,"The Khalsa Pro+ is a durable electric rickshaw with a strong SS/iron body, 1100W CY Gold Premium motor, and a 100-120 km range per charge at 25 km/hr. It features a 48V controller, heavy-duty shock absorbers, CBS braking, GPS tracking, digital meter, LED indicators, and rain curtains for safety and convenience. Powered by EASTMAN, SURYA, LIVGUARD, or HIFLOW batteries, it charges in 4-4.5 hours with an automatic cutoff charger. With a 4+1 seating capacity, foam Dunlop seats, and an anti-rust powder-coated finish, it ensures comfort and reliability. The motor and controller come with a 1-year warranty, making it a dependable choice for passenger transport.",pro,Yes,Pro+,NA,3225,Khalsa,https://images.91trucks.com/auto-rickshaws/models/242/3225/khalsa-pro-77021958.webp,auto-rickshaws,242,Auto Rickshaws,9,₹1.50 Lakh,4-Seater/Electric,Electric,1 kW,NA,NA,NA,D+4,Auto Rickshaws Khalsa Pro+ 4-Seater/Electric,khalsa pro durable electric rickshaw strong ssiron body w cy gold premium motor km range charge kmhr feature v controller heavyduty shock absorber cbs brake gps track digital meter lead indicator rain curtain safety convenience power eastman surya livguard hiflow battery charge hour automatic cutoff charger seating capacity foam dunlop seat antirust powdercoate finish ensure comfort reliability motor controller come year warranty make dependable choice passenger transport,https://www.91trucks.com/auto-rickshaws/khalsa/pro
khalsa,Khalsa Loader,"The Khalsa Loader is a durable electric cargo vehicle with a strong iron body, 900W CY Gold Premium motor, and 80-100 km range per charge at 23 km/hr. It features a 48V controller, heavy-duty shock absorbers, differential big braking system (33""), digital meter, LED indicators, and rain curtains for safety and reliability. Powered by an ESTMAN 120Ah battery with a 15 amp Axiom charger, it has a double-coated iron roof, liquid-coated paint, and foam Dunlop seats for durability. The motor and controller include a 1-year warranty, making it ideal for cargo transport.",loader,Yes,Loader,NA,3226,Khalsa,https://images.91trucks.com/auto-rickshaws/models/242/3226/khalsa-loader-1101754625.webp,auto-rickshaws,242,Auto Rickshaws,9,₹1.11 Lakh,Electric/Loader,Electric,1 HP,NA,NA,NA,Driver Only,Auto Rickshaws Khalsa Loader Electric/Loader,khalsa loader durable electric cargo vehicle strong iron body w cy gold premium motor km range charge kmhr feature v controller heavyduty shock absorber differential big braking system digital meter lead indicator rain curtain safety reliability power estman ah battery amp axiom charger doublecoated iron roof liquidcoate paint foam dunlop seat durability motor controller include year warranty make ideal cargo transport,https://www.91trucks.com/auto-rickshaws/khalsa/loader
khalsa,Khalsa Garbage,"The Khalsa Garbage is an electric three-wheeler designed for efficient waste collection in urban environments. Equipped with a CY Gold Premium motor producing 2 horsepower, it achieves a top speed of 25 km/h and offers a range of approximately 110 kilometers on a single charge. The vehicle supports a payload capacity of 400 kilograms within a Gross Vehicle Weight (GVW) of 500 kilograms. Charging the 48V lithium-ion battery takes about 4 hours.",garbage,Yes,Garbage,NA,3229,Khalsa,https://images.91trucks.com/auto-rickshaws/models/242/3229/khalsa-garbage-620698833.png,auto-rickshaws,242,Auto Rickshaws,9,₹1.35 Lakh,Electric/Cargo,Electric,2 HP,NA,NA,500 Kg,NA,Auto Rickshaws Khalsa Garbage Electric/Cargo,khalsa garbage electric threewheeler design efficient waste collection urban environment equip cy gold premium motor produce horsepower achieve speed kmh offer range approximately kilometer single charge vehicle support payload capacity kilogram gross vehicle weight gvw kilogram charge v lithiumion battery take hour,https://www.91trucks.com/auto-rickshaws/khalsa/garbage
khalsa,Khalsa E-Cart,"The Khalsa E-Cart is a sturdy electric cargo vehicle with a 900W CY Gold Premium motor, 80-100 km range per charge, and 23 km/hr top speed. It features a strong iron body, CBS braking (33""), heavy-duty shocks, LED indicators, and a digital meter for safety. Powered by an ESTMAN 120Ah battery, it charges via a 15 amp Axiom charger.",e-cart,Yes,E-Cart,NA,3232,Khalsa,https://images.91trucks.com/auto-rickshaws/models/242/3232/khalsa-e-cart-1660773029.webp,auto-rickshaws,242,Auto Rickshaws,9,₹1.59 Lakh,Electric/Cargo,Electric,1 kW,NA,NA,NA,Driver Only,Auto Rickshaws Khalsa E-Cart Electric/Cargo,khalsa ecart sturdy electric cargo vehicle w cy gold premium motor km range charge kmhr speed feature strong iron body cbs brake heavyduty shock lead indicator digital meter safety power estman ah battery charge amp axiom charger,https://www.91trucks.com/auto-rickshaws/khalsa/e-cart
khalsa,Khalsa Grand Cargo,"The Khalsa Grand Cargo is a powerful electric cargo vehicle with a 1500W CY Gold Premium motor, 90-110 km range per charge, and 25 km/hr top speed. It features a strong SS/Iron body, GPS tracking, CBS braking (35""), heavy-duty shocks, LED indicators, and a digital meter for enhanced safety and durability. Powered by a Li-ion battery (3-year warranty) and a 16 amp Trontek charger, it ensures reliable performance. The motor and controller come with a 1-year warranty, making it a solid choice for cargo transport.",grand-cargo,Yes,Grand Cargo,NA,3233,Khalsa,https://images.91trucks.com/auto-rickshaws/models/242/3233/khalsa-grand-cargo-1712012325.webp,auto-rickshaws,242,Auto Rickshaws,9,₹1.59 Lakh,Electric/Loader,Electric,2 HP,NA,NA,NA,Driver Only,Auto Rickshaws Khalsa Grand Cargo Electric/Loader,khalsa grand cargo powerful electric cargo vehicle w cy gold premium motor km range charge kmhr speed feature strong ssiron body gps track cbs brake heavyduty shock lead indicator digital meter enhanced safety durability power liion battery year warranty amp trontek charger ensure reliable performance motor controller come year warranty make solid choice cargo transport,https://www.91trucks.com/auto-rickshaws/khalsa/grand-cargo
khalsa,Khalsa Luka,"The Luka 3-Wheeler Auto by Khalsa E-Vehicles is a game-changer in urban mobility, offering a blend of performance, efficiency, and advanced technology for a superior driving experience. With a peak power of 6 KW and 200-205 km range on a single charge, it ensures long journeys without frequent stops. Its 44 km/h top speed is ideal for city driving, while the advanced IPM motor guarantees smooth and efficient performance. Powered by a 51.2V 230AH battery, the vehicle can be fully charged in 4-5 hours, making it a convenient option for daily use. Designed with comfort and practicality in mind, the Luka 3-Wheeler Auto features a ground clearance of 195 mm, providing stability on varied terrains. Its compact dimensions (2780 mm in length, 1370 mm in width, and 1840 mm in height) make it perfect for maneuvering through congested urban streets. The vehicle offers seating for 3 passengers plus the driver, with PU foam seats ensuring a comfortable ride. With its innovative features and thoughtful design, the Luka Auto sets a new benchmark in urban transportation.",luka,Yes,Luka,NA,3029,Khalsa,https://images.91trucks.com/auto-rickshaws/models/242/3029/khalsa-luka-1305173467.png,auto-rickshaws,242,Auto Rickshaws,9,₹3.85 Lakh,Base,Electric,6 kW,29 Nm,NA,762 Kg,3+1,Auto Rickshaws Khalsa Luka Base,luka wheeler auto khalsa evehicle gamechanger urban mobility offer blend performance efficiency advanced technology superior driving experience peak power kw km range single charge ensure long journey frequent stop kmh speed ideal city drive advanced ipm motor guarantee smooth efficient performance power v ah battery vehicle fully charge hour make convenient option daily use design comfort practicality mind luka wheeler auto feature ground clearance mm provide stability varied terrain compact dimension mm length mm width mm height perfect maneuver congested urban street vehicle offer seating passenger plus driver pu foam seat ensure comfortable ride innovative feature thoughtful design luka auto set new benchmark urban transportation,https://www.91trucks.com/auto-rickshaws/khalsa/luka
